dealer,city,state,bac,model,vin,year,true_age_days,inventory_type,pressure_score
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Silverado 2500 HD,2GC4KRE7XT1161244,2026,84,new,23.8
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL4TB132627,2026,58,new,6.81
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Equinox,3GNAXPEG9TL419820,2026,57,new,32.76
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Traverse,1GNEVGKS9TJ269716,2026,50,new,12.17
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Equinox EV,3GN7DMRR3TS156341,2026,50,new,12.17
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL9TB162819,2026,50,new,6.54
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL0TB161395,2026,49,new,6.51
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL6TB163412,2026,48,new,6.47
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MUSL9TB162807,2026,48,new,6.47
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL7TB118107,2026,42,new,6.28
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Tahoe,1GNS6TKL8TR286025,2026,37,new,11.73
"DAVE HALLMAN CHEVROLET, INC.",Erie,PA,113533,Trailblazer,KL79MRSL2TB161950,2026,37,new,6.11
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LFEP0TC138877,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LFEP7TC138892,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LFEP0TC138135,2026,7,new,31.45
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LGEP7TC130491,2026,15,new,31.72
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP7TC109260,2026,45,new,32.72
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP9TC109583,2026,45,new,32.72
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP9TC115481,2026,45,new,32.72
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP8TC134328,2026,27,new,32.12
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP0TC138115,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP5TC138398,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP0TC138017,2026,7,new,31.45
HESSERT CHEVROLET,Philadelphia,PA,306609,Trailblazer,KL79MMSL6TB124208,2026,84,new,10.8
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP2TC130419,2026,17,new,31.79
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP3TC130400,2026,16,new,31.75
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP8TC130201,2026,16,new,31.75
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP0TC138132,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LHEP4TC138151,2026,7,new,31.45
HESSERT CHEVROLET,Philadelphia,PA,306609,Trailblazer,KL79MPSPXTB158897,2026,35,new,9.17
HESSERT CHEVROLET,Philadelphia,PA,306609,Trailblazer,KL79MPSP1TB160845,2026,24,new,8.8
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LKEP7TC092571,2026,77,new,33.79
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LKEP9TC092684,2026,77,new,33.79
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LKEP5TC092696,2026,76,new,33.75
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LKEP8TC092904,2026,69,new,33.52
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP4TC096880,2026,69,new,33.52
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP8TC094727,2026,69,new,33.52
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP6TC138806,2026,10,new,31.55
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP7TC138913,2026,10,new,31.55
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP6TC138059,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP7TC138054,2026,8,new,31.49
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP5TC138148,2026,7,new,31.45
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP8TC138029,2026,7,new,31.45
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP5TC111791,2026,45,new,32.72
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP3TC096904,2026,69,new,33.52
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP1TC091166,2026,69,new,33.52
HESSERT CHEVROLET,Philadelphia,PA,306609,Trax,KL77LJEP1TC095704,2026,73,new,33.65
HESSERT CHEVROLET,Philadelphia,PA,306609,Bolt,1G1FY6EV8VF102119,2027,91,new,21.03
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trax,KL77LFEPXTC095679,2026,65,new,29.17
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trax,KL77LHEP1TC050304,2026,132,new,31.4
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trax,KL77LHEP1TC095906,2026,65,new,29.17
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trax,KL77LHEP7TC095571,2026,65,new,29.17
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSL9TB157829,2026,17,new,0.57
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSL2TB164542,2026,21,new,0.7
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSL4TB158726,2026,21,new,0.7
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSL9TB157345,2026,17,new,0.57
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSL5TB160405,2026,21,new,0.7
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Trailblazer,KL79MRSLXTB146113,2026,17,new,0.57
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Equinox,3GNAXPEG8TL451092,2026,13,new,0.43
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 1500,3GCNKAEDXTG311839,2026,2,new,0.07
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Colorado,1GCPTEEK1T1220534,2026,6,new,0.2
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Colorado,1GCPTCEK6T1213633,2026,6,new,0.2
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Traverse,1GNERGRS6SJ244071,2025,353,new,29
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 1500,3GCUKCED2TG305198,2026,10,new,0.33
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Traverse,1GNEVGKS1TJ140837,2026,231,new,29
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Traverse,1GNEVLKS3TJ237238,2026,97,new,27.23
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 2500 HD,2GC4KMEY6T1110464,2026,205,new,13
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Tahoe,1GNS6SK85TR255434,2026,63,new,20.1
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Equinox,3GNAXPEG5TL490450,2026,9,new,0.3
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 1500,2GCUKEED0T1191867,2026,2,new,0.07
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 2500 HD,1GC4KNE75TF272964,2026,9,new,8.3
"BARSTOW MOTORS, INC.",Potsdam,NY,115335,Silverado 2500 HD,1GC4KYE7XTF231621,2026,58,new,9.93
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Silverado 1500,3GCUKDED2TG300038,2026,8,new,7.02
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Silverado 1500,3GCPKKEKXTG283327,2026,9,new,7.05
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Silverado 1500,1GCRKKEK4TZ219583,2026,167,new,11.75
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,CT5,1G6DS5RK2T0101402,2026,288,new,15.5
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Silverado 2500 HD,2GC4KNE73T1113416,2026,211,new,23
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Colorado,1GCPTCEK1T1189371,2026,55,new,1.83
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,XT5,1GYKNBR47TZ103339,2026,48,new,1.6
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,OPTIQ,3GYK3EM52TS155174,2026,43,new,1.43
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Colorado,1GCPTBEK3T1205998,2026,29,new,0.97
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Colorado,1GCPTCEK7T1213687,2026,20,new,0.67
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Colorado,1GCPTCEKXT1211349,2026,7,new,0.23
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXHEG5TL134988,2026,325,new,30.71
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXPEG6TL235256,2026,232,new,30.71
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXPEGXTL240962,2026,232,new,30.71
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXPEG8TL257419,2026,219,new,30.71
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LKEP6TC032992,2026,154,new,27
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LKEP5TC050609,2026,132,new,26.4
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LKEP5TC050707,2026,113,new,25.77
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LHEP5TC082947,2026,77,new,24.57
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Express Cutaway 3500,1HA3GTC77SN004664,2025,378,new,23
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Express Cargo,1GCZGGF77S1227571,2025,276,new,26
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Express Cargo,1GCZGGF77S1227599,2025,276,new,26
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Traverse,1GNEVJKS7TJ103093,2026,272,new,26
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Traverse,1GNEVGKS1TJ181341,2026,184,new,26
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Corvette Stingray,1G1YA2D41T5109009,2026,70,new,12.83
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXHEG2TL402055,2026,69,new,28.01
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Corvette Stingray,1G1YC3D49T5110120,2026,59,new,12.47
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Tahoe,1GNS6NKD3TR268522,2026,43,new,1.43
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Silverado 1500,3GCPAAED2TG317842,2026,20,new,7.42
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXPEG5TL452040,2026,15,new,26.21
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,CT5,1G6DU5RK8T0115606,2026,13,new,10.93
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Equinox,3GNAXPEGXTL419552,2026,10,new,26.05
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LJEP1TC166108,2026,6,new,22.2
"KEN BARRETT CHEVROLET CADILLAC, INC.",BATAVIA,NY,131030,Trax,KL77LJEPXTC165135,2026,6,new,22.2
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Traverse,1GNEVGKS0TJ100488,2026,271,new,32
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXPEG0TL233986,2026,261,new,44
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,1GCRKKEK5TZ135952,2026,237,new,44
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox EV,3GN7DNRR0TS104610,2026,213,new,32
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox EV,3GN7DNRRXTS104615,2026,211,new,32
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox EV,3GN7DNRRXSS255887,2025,206,new,32
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 3500 HD Chassis Cab,1GB4KSE75SF124394,2025,198,new,23
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 2500 HD,1GC4KME73TF146161,2026,185,new,29
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox EV,3GN7DNRR0TS120614,2026,182,new,32
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,1GCPKKEK5TZ168277,2026,162,new,44
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXHEG8TL280026,2026,161,new,44
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXPEG8TL277296,2026,161,new,44
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Blazer EV,3GNKDGRJ9TS135600,2026,154,new,23
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Traverse,1GNERGKS7TJ219739,2026,141,new,31.7
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Blazer,3GNKBHR43TS135159,2026,141,new,28.7
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Blazer,3GNKBHR48TS121919,2026,141,new,28.7
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,3GCNKAED7TG219460,2026,127,new,43.23
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 2500 HD,2GC4KREYXT1143836,2026,122,new,28.07
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Traverse,1GNEVGKS5TJ241458,2026,118,new,30.93
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 2500 HD,2GC4KPEY2T1153961,2026,118,new,27.93
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,1GCRKKEK3TZ136050,2026,111,new,42.7
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Tahoe,1GNS6MED2TR220628,2026,108,new,21.6
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXHEG7TL278574,2026,108,new,42.6
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,3GCNKAEK5TG146961,2026,105,new,42.5
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,1GCPKKEK1TZ190485,2026,100,new,42.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,1GCPKKEK2TZ190494,2026,100,new,42.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Silverado 1500,3GCPKKEK5TG196323,2026,100,new,42.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXPEG0TL233969,2026,100,new,42.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXPEG4TL233909,2026,100,new,42.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Trax,KL77LHEP6TC050928,2026,100,new,27.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Trax,KL77LHEP7TC050744,2026,100,new,27.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Trax,KL77LHEP8TC050851,2026,100,new,27.33
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Blazer,3GNKBHR42SS272950,2025,91,new,27.03
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Traverse,1GNERGKS7TJ259402,2026,87,new,29.9
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXPEG2TL262664,2026,87,new,41.9
BOB JOHNSON CHEVROLET WEST,SPENCERPORT,NY,307117,Equinox,3GNAXHEG5TL372940,2026,84,new,41.8
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP1TC093301,2026,86,new,15.33
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP6TC093374,2026,77,new,15.03
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP5TC109225,2026,41,new,13.83
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP0TC136008,2026,24,new,13.26
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP6TC092757,2026,55,new,14.29
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP3TC092635,2026,15,new,12.96
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP5TC109452,2026,6,new,12.66
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LHEP6TC115387,2026,23,new,13.23
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LKEP6TC138942,2026,10,new,12.79
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LJEP9TC106688,2026,26,new,13.33
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LKEP8TC071552,2026,17,new,13.03
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LJEP6TC072953,2026,85,new,15.29
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trax,KL77LJEP3TC131036,2026,15,new,12.96
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Bolt,1G1FY6EV1VF102401,2027,89,new,23.22
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Bolt,1G1FY6EV0VF107492,2027,41,new,21.62
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trailblazer,KL79MRSL2TB150902,2026,31,new,7.78
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trailblazer,KL79MRSL2TB146400,2026,41,new,8.12
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXHEGXTL318078,2026,169,new,17.75
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG2TL422428,2026,10,new,13.08
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG4TL419188,2026,6,new,12.95
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trailblazer,KL79MUSL8TB124887,2026,62,new,8.82
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Trailblazer,KL79MUSL1TB125234,2026,31,new,7.78
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG5TL399887,2026,87,new,15.65
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Bolt,1G1FZ6EV2VF100671,2027,89,new,23.22
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Bolt,1G1FZ6EV8VF103929,2027,78,new,22.85
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG8TL406850,2026,54,new,14.55
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG9TL440201,2026,54,new,14.55
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG2TL406813,2026,38,new,14.02
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG9TL406579,2026,87,new,15.65
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG3TL445264,2026,45,new,14.25
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEGXTL446153,2026,43,new,14.18
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox EV,3GN7DNRR1TS106821,2026,234,new,29
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox EV,3GN7DNRR7TS106824,2026,234,new,29
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox EV,3GN7DNRR3TS101393,2026,174,new,29
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEG1TL446512,2026,48,new,14.35
"PAUL MASSE CHEVROLET SOUTH, INC.",Wakefield,RI,240868,Equinox,3GNAXPEGXTL443415,2026,48,new,14.35
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trax,KL77LGEP0TC090903,2026,48,new,1.6
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trax,KL77LHEP2TC117363,2026,20,new,0.67
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trailblazer,KL79MPSL7SB179685,2025,329,new,18.5
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trax,KL77LKEPXTC116328,2026,20,new,0.67
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trailblazer,KL79MPSP1TB165687,2026,20,new,14.17
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Equinox,3GNAXHEG8TL141546,2026,316,new,35
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Equinox,3GNAXPEG5TL329645,2026,162,new,35
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trailblazer,KL79MSSLXSB110718,2025,485,new,18.5
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Trailblazer,KL79MUSL0TB127685,2026,20,new,14.17
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Equinox,3GNAXPEGXSL155702,2025,568,new,35
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Equinox,3GNAXPEG9TL326764,2026,90,new,33
JOHN N SAUDER AUTO CO,NEW HOLLAND,PA,113900,Equinox,3GNAXSEG6TL119056,2026,349,new,35
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trax,KL77LHEP1TC147180,2026,12,new,0.4
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trax,KL77LHEP3TC147049,2026,12,new,0.4
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trailblazer,KL79MNSL3TB190026,2026,27,new,0.9
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trax,KL77LKEP7TC123690,2026,37,new,1.23
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trax,KL77LKEP4TC163922,2026,7,new,0.23
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Trailblazer,KL79MRSL1TB182711,2026,22,new,0.73
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Equinox,3GNAXPEG4TL455656,2026,44,new,1.47
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Equinox,3GNAXSEGXTL494271,2026,8,new,0.27
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Equinox,3GNAXTEGXTL480943,2026,22,new,0.73
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Colorado,1GCPTDEK9T1179337,2026,63,new,20.1
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Traverse,1GNEVGKS5TJ263668,2026,48,new,1.6
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Silverado 1500,3GCUKEED6TG289938,2026,29,new,0.97
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Silverado 2500 HD,1GC5KLE79TF246912,2026,31,new,11.53
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Traverse,1GNEVJKS5TJ309349,2026,34,new,1.13
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Silverado 2500 HD,1GC4KMEYXTF219907,2026,62,new,12.57
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Suburban,1GNS6CKD9TR314116,2026,23,new,0.77
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Tahoe,1GNS6TKL7TR304689,2026,15,new,0.5
"FOX AUTO GROUP, INC.",Painted Post,NY,183130,Corvette Z06,1G1YF2D30T5603838,2026,66,new,20.2
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LFEP4TC104893,2026,57,new,7.4
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LKEP1TC076835,2026,115,new,9.33
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LHEP4TC134892,2026,13,new,5.93
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LHEP9TC134404,2026,13,new,5.93
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LJEP9TC107145,2026,45,new,7
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trax,KL77LJEP3TC118464,2026,56,new,7.37
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trailblazer,KL79MRSL4TB183643,2026,20,new,14.17
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trailblazer,KL79MRSL2TB187402,2026,2,new,13.57
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trailblazer,KL79MSSL9TB103681,2026,118,new,17.43
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Bolt,1G1FZ6EV0VF102984,2027,66,new,20.2
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Equinox,3GNAXPEG3TL477230,2026,17,new,0.57
CAVALLARO-NEUBAUER CHEVROLET INC.,Williamson,NY,244765,Trailblazer,KL79MUSL3TB121623,2026,71,new,15.87
